SeqID,SampleType,NewDate,Library,bioproject_accession,organism,env_broad_scale,env_local_scale,env_medium,host,lat_lon,taxonomy,isolate,catsite
oro161436,sample,2016-05-19,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161436,USA: Canterbury NH
oro161437,sample,2016-05-19,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161437,USA: Canterbury NH
oro161438,sample,2016-05-19,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161438,USA: Canterbury NH
oro161439,sample,2016-05-19,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161439,USA: Canterbury NH
oro161440,sample,2016-05-19,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161440,USA: Canterbury NH
oro161441,sample,2016-05-19,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161441,USA: Canterbury NH
oro161442,sample,2016-05-19,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161442,USA: Canterbury NH
oro161443,sample,2016-05-19,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161443,USA: Canterbury NH
oro161444,sample,2016-05-19,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161444,USA: Canterbury NH
oro161445,sample,2016-05-19,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161445,USA: Canterbury NH
oro161447,sample,2016-05-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161447,USA: Canterbury NH
oro161448,sample,2016-05-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161448,USA: Canterbury NH
oro161449,sample,2016-05-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161449,USA: Canterbury NH
oro161450,sample,2016-05-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161450,USA: Canterbury NH
oro161451,sample,2016-05-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161451,USA: Canterbury NH
oro161452,sample,2016-05-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161452,USA: Canterbury NH
oro161453,sample,2016-05-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161453,USA: Canterbury NH
oro161454,sample,2016-05-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161454,USA: Canterbury NH
oro161455,sample,2016-05-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161455,USA: Canterbury NH
oro161457,sample,2016-05-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161457,USA: Canterbury NH
oro161458,sample,2016-06-03,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161458,USA: Canterbury NH
oro161459,sample,2016-06-03,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161459,USA: Canterbury NH
oro161461,sample,2016-06-03,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161461,USA: Canterbury NH
oro161462,sample,2016-06-03,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161462,USA: Canterbury NH
oro161463,sample,2016-06-03,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161463,USA: Canterbury NH
oro161464,sample,2016-06-03,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161464,USA: Canterbury NH
oro161465,sample,2016-06-03,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161465,USA: Canterbury NH
oro161466,sample,2016-06-03,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161466,USA: Canterbury NH
oro161467,sample,2016-06-03,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161467,USA: Canterbury NH
oro161468,sample,2016-06-03,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161468,USA: Canterbury NH
oro161470,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161470,USA: Canterbury NH
oro161471,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161471,USA: Canterbury NH
oro161472,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161472,USA: Canterbury NH
oro161473,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161473,USA: Canterbury NH
oro161474,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161474,USA: Canterbury NH
oro161475,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161475,USA: Canterbury NH
oro161476,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161476,USA: Canterbury NH
oro161477,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161477,USA: Canterbury NH
oro161478,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161478,USA: Canterbury NH
oro161479,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161479,USA: Canterbury NH
oro161480,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161480,USA: Canterbury NH
oro161481,sample,2016-06-11,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161481,USA: Canterbury NH
oro161484,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161484,USA: Canterbury NH
oro161485,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161485,USA: Canterbury NH
oro161486,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161486,USA: Canterbury NH
oro161487,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161487,USA: Canterbury NH
oro161488,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161488,USA: Canterbury NH
oro161489,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161489,USA: Canterbury NH
oro161490,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161490,USA: Canterbury NH
oro161491,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161491,USA: Canterbury NH
oro161492,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161492,USA: Canterbury NH
oro161493,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161493,USA: Canterbury NH
oro161494,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161494,USA: Canterbury NH
oro161495,sample,2016-06-18,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161495,USA: Canterbury NH
oro161496,sample,2016-06-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161496,USA: Canterbury NH
oro161497,sample,2016-06-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161497,USA: Canterbury NH
oro161498,sample,2016-06-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161498,USA: Canterbury NH
oro161499,sample,2016-06-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161499,USA: Canterbury NH
negoro14B02,ncontrol,not applicable,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,negoro14B02,not applicable
negoro14C03,ncontrol,not applicable,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,negoro14C03,not applicable
negoro14D04,ncontrol,not applicable,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,negoro14D04,not applicable
negoro14E05,ncontrol,not applicable,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,negoro14E05,not applicable
negoro14F06,ncontrol,not applicable,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,negoro14F06,not applicable
negoro14G07,ncontrol,not applicable,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,negoro14G07,not applicable
negoro14H08,ncontrol,not applicable,libB,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,negoro14H08,not applicable
oro161500,sample,2016-06-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161500,USA: Canterbury NH
oro161501,sample,2016-06-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161501,USA: Canterbury NH
oro161502,sample,2016-06-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161502,USA: Canterbury NH
oro161503,sample,2016-06-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161503,USA: Canterbury NH
oro161504,sample,2016-06-26,libA,PRJNA518082,not collected,not collected,not applicable,not applicable,not collected,not applicable,feces metagenome,oro161504,USA: Canterbury NH
